1865	3	1150
901	1	3581
2983	3	1924
3168	3	2036
468	1	3679
93	1	3601
1540	3	1761
2754	1	3634
836	3	1017
1679	1	3590
2601	1	3591
675	1	3591
2285	1	3634
796	3	779
1053	3	441
1382	1	3690
1747	3	566
828	3	674
1014	1	3571
1310	3	1012
280	1	3599
370	3	600
1402	3	1987
50	1	3631
3226	3	1345
1445	3	465
1464	3	1846
2371	1	3596
788	1	3581
2701	1	3569
155	3	1637
102	3	2149
672	1	3832
2903	3	1280
2030	3	2816
1555	1	3626
1515	1	3624
526	3	1512
406	1	3574
3114	1	3568
2242	3	2020
264	1	3630
1396	3	2439
3085	3	2165
1317	3	2230
658	1	3591
1147	3	898
584	2	3629
2110	1	3569
2258	3	804
2284	1	3582
3359	1	3626
3074	3	1713
288	3	3261
1098	3	300
2465	3	363
1028	3	3259
3086	3	3357
2180	3	2140
2684	1	3569
2757	3	2634
353	3	3229
2016	3	3514
1767	1	3590
664	3	1821
2989	3	1017
3459	1	3604
2584	3	604
2215	1	3569
474	1	3681
1585	1	3587
234	3	2782
3097	1	3568
2467	1	3586
1837	1	3604
1733	1	3614
2969	1	3659
2093	1	3569
2398	3	1370
1867	1	3568
243	3	3153
3004	3	2578
133	3	1211
614	3	381
3085	3	3454
3163	3	805
2789	1	3569
3344	3	2038
2318	3	376
2679	3	937
2247	3	1641
197	3	3017
868	1	3591
3082	1	3649
2667	1	3569
3318	3	2454
600	3	140
1493	3	1345
3202	1	3568
165	1	3662
943	3	879
63	3	1194
1276	1	3568
2874	3	1834
1009	3	723
2198	1	3569
3437	3	2695
376	3	3261
1381	3	1012
2644	3	2249
2550	3	254
2972	1	3573
681	3	2709
2546	3	3467
1850	1	3568
458	3	1889
2772	1	3569
191	3	116
73	3	3110
1381	1	3568
2044	3	714
1336	3	937
1768	1	3570
923	3	3214
1375	1	3670
1862	3	1875
377	1	3569
469	3	2927
2112	3	471
2578	3	2934
3402	3	1345
477	1	3574
3185	1	3568
1259	1	3568
1698	2	3778
2438	1	3584
3136	3	38
1834	3	2706
2181	1	3569
692	3	714
1955	1	3568
1825	3	3274
2014	3	2981
951	1	3569
1602	3	2454
2981	3	3087
3289	3	1160
3422	3	2198
34	1	3590
3312	1	3593
2940	3	344
3307	3	611
1217	1	3602
2915	3	964
1364	1	3568
1372	3	1705
2647	3	3102
1671	3	2036
2556	3	2733
2286	1	3569
360	1	3569
2571	3	3355
2688	3	1667
534	1	3582
2506	3	2074
3543	1	3589
161	3	2733
3125	3	3237
1843	1	3764
1791	1	3602
2085	1	3713
845	3	1292
2164	1	3569
1491	1	3593
1938	1	3568
2252	1	3593
2941	3	180
500	1	3606
2860	1	3569
934	1	3569
2649	3	2399
1884	3	2785
1812	3	2690
2534	1	3574
1595	1	3768
1830	1	3584
1426	3	440
2990	3	602
1333	3	3023
1507	3	1316
1347	1	3568
305	3	2940
2439	3	2728
2526	1	3584
370	3	279
2544	3	2934
2592	3	3501
1908	3	2145
2269	1	3569
2652	3	1784
2799	3	1929
117	1	3568
2448	3	3099
2920	3	2454
2280	3	2434
2404	1	3584
1921	1	3568
3326	1	3585
234	3	1172
3551	3	571
871	1	3639
3446	3	167
917	1	3569
3527	3	1797
1005	1	3593
638	3	1709
2517	1	3574
2296	1	3774
2751	3	2640
1752	3	1179
596	1	3596
2509	1	3584
2398	3	699
296	1	3587
2026	1	3568
100	1	3568
2327	1	3581
3305	3	78
141	1	3631
109	3	1012
517	3	1534
2234	3	204
2622	1	3574
696	1	3574
1471	1	3609
1315	1	3649
3201	1	3590
3351	3	564
2045	3	299
3564	3	2626
3400	3	2101
2507	3	1650
2896	3	3464
204	3	1345
2873	3	1132
3168	3	1849
3203	3	3549
1270	1	3574
954	1	3617
2413	3	38
2498	3	2953
724	1	3649
3191	3	592
909	1	3569
1923	3	1962
3414	1	3585
3158	3	647
801	1	3574
314	3	2506
97	1	3584
3074	1	3574
152	3	3402
750	3	3136
1053	1	3591
1980	3	1620
1449	3	3481
1988	3	3094
2605	1	3574
679	1	3574
2933	1	3634
308	3	3183
747	1	3684
1057	3	2497
345	1	3616
2119	3	1422
3334	3	2816
3402	3	674
1005	3	1171
190	1	3660
210	1	3574
3443	3	384
29	3	2970
1324	3	3136
2854	3	465
1399	3	2041
1253	1	3574
2981	3	2416
3020	3	2566
493	3	2544
892	1	3569
1111	1	3630
784	1	3574
1437	3	3126
1706	1	3575
3198	3	2749
3416	3	2204
268	1	3613
3237	3	1245
1249	1	3754
2588	1	3574
3410	1	3570
1967	3	2143
1841	1	3590
1177	1	3659
344	3	1507
292	3	1345
1828	3	2544
3063	1	3600
3365	3	939
1194	3	1611
2810	3	1935
530	3	2434
2580	1	3584
2831	3	2455
2247	3	3548
2207	3	2735
1176	1	3571
2300	3	1872
2837	3	465
3437	3	1219
1053	3	2482
1236	1	3574
1816	3	1250
863	3	72
2250	3	1213
3176	1	3590
1250	1	3590
530	3	3373
950	1	3581
2876	1	3581
767	1	3574
2266	3	1896
1833	3	95
33	1	3602
1156	3	152
2648	3	943
514	3	1909
821	3	2786
99	3	1075
2151	3	2753
2203	3	471
2151	3	309
1816	3	2189
2677	3	493
548	3	1660
430	1	3672
1161	3	3180
2792	1	3727
719	3	3053
2875	3	769
2782	3	3352
1759	3	3470
3134	1	3624
2285	1	3581
1341	1	3574
1655	1	3599
2746	1	3591
166	3	744
2374	3	3348
2452	3	699
1849	3	2663
916	3	645
1546	3	1381
1719	3	3232
1846	3	2318
1476	3	2498
1157	3	3360
2110	3	21
926	3	2786
1360	3	2749
1260	1	3637
3220	1	3586
1690	3	2722
2963	1	3571
2859	1	3581
933	1	3581
2952	3	135
750	1	3574
1417	3	1243
2240	3	1300
212	3	2522
1222	3	531
2107	1	3599
304	3	1053
3259	1	3568
1807	1	3590
766	3	2404
3433	1	3581
674	3	322
1911	3	2872
1512	3	266
2070	3	3351
1729	3	3279
1664	3	3086
2434	3	668
2014	3	2794
1765	1	3624
1373	3	640
1682	3	2537
3364	1	3568
293	1	3713
1912	1	3590
2545	3	344
580	3	194
908	1	3591
96	3	679
2775	3	1679
1443	1	3590
3242	1	3568
315	3	2441
3416	1	3581
2025	1	3580
1721	3	3094
721	1	3572
1674	3	3133
2534	3	831
1795	1	3585
2604	3	444
2855	3	2652
3392	3	1245
252	3	1955
2934	3	2508
1076	3	2618
1161	1	3618
312	1	3575
1134	1	3571
2108	3	63
190	3	3035
295	3	2332
677	1	3750
1932	3	3176
2733	3	2652
3385	3	1316
3225	1	3568
1126	1	3581
3439	3	2145
2710	1	3657
1881	3	12
3083	1	3624
300	3	3108
2193	3	1109
2522	3	2920
3519	3	163
0	3	3099
1304	1	3590
1734	3	2675
1004	1	3581
1526	1	3568
74	1	3590
1890	3	3210
130	3	995
364	3	2470
1983	3	2347
2818	3	665
2449	1	3630
3429	3	3238
3330	1	3568
2695	3	2856
1070	1	3610
1289	1	3671
1402	3	3357
3406	3	1462
2816	3	937
32	1	3624
788	3	1806
2707	3	2056
323	3	666
2019	1	3631
857	3	813
1627	3	647
1935	3	2130
1247	1	3705
687	1	3572
2778	1	3591
3435	1	3568
271	3	2167
3273	3	3026
1027	1	3613
1194	3	2229
1212	3	3196
3120	3	2983
3313	1	3568
64	1	3677
3422	3	51
2083	1	3568
3548	3	2695
1072	3	2229
309	2	3781
285	3	870
1092	1	3581
1377	3	3367
3053	1	3591
559	3	1821
2679	1	3574
1227	1	3596
1959	3	3357
466	1	3577
3418	1	3568
2126	3	3237
3143	3	3221
3564	3	345
1088	1	3569
2456	3	1712
2923	1	3601
1150	3	283
229	1	3680
3253	1	3574
3458	1	3600
2435	3	2855
871	1	3586
904	3	750
2784	1	3574
2600	3	1344
2308	3	1089
606	3	1408
3036	1	3591
41	1	3600
909	3	1334
2662	1	3574
2291	3	3183
2165	3	3013
431	3	2273
2541	3	2533
1074	2	3903
2654	1	3584
3258	3	2508
3401	3	2417
1071	1	3569
601	3	982
2190	3	1259
2210	3	3246
2185	1	3584
2783	3	1701
1515	1	3600
3236	1	3574
1134	3	344
2245	3	250
3141	1	3591
389	3	2717
26	3	2799
1484	1	3568
2767	1	3574
554	1	3577
254	1	3568
2645	1	3574
1538	3	3298
3467	1	3570
1328	1	3581
2358	1	3577
828	3	3467
2058	1	3568
2124	3	75
3177	3	1611
2749	3	2856
3459	1	3580
1054	1	3569
1727	3	1136
867	3	3438
946	1	3574
3219	1	3574
2545	3	1901
3307	1	3598
1600	3	1288
2650	1	3569
3124	1	3591
3005	3	952
1536	3	1701
687	3	1658
2750	1	3574
2844	3	1879
2889	3	2893
2826	3	1468
237	1	3568
1596	3	540
647	3	666
1270	3	2254
2281	1	3574
2756	3	1074
1159	1	3569
127	3	936
2934	3	3126
3224	1	3569
674	3	3168
2041	1	3568
3324	1	3574
3008	1	3617
3514	3	2449
2149	3	744
3338	1	3590
1093	3	2273
1037	1	3569
1310	3	1122
2578	3	2560
2855	1	3574
107	1	3578
929	1	3574
361	3	114
1913	3	3352
2733	1	3574
1907	3	3454
2880	3	203
1342	1	3573
2664	1	3786
2101	3	3381
3208	1	3600
220	1	3568
3238	3	2318
2600	3	1828
3467	3	2838
1662	3	363
3069	3	3491
1142	1	3569
166	3	2785
2799	3	266
2399	1	3589
2873	1	3611
207	3	596
2226	3	2386
1399	3	3277
1910	3	338
44	1	3648
794	1	3568
2785	3	1913
2838	1	3574
912	1	3574
3021	1	3581
808	1	3584
2229	3	2303
468	3	428
152	3	2544
1893	3	2432
325	1	3568
1863	3	2097
2376	3	2269
430	1	3619
571	3	2794
952	1	3606
3421	1	3568
1477	3	1567
3481	3	1924
3566	1	3678
1682	1	3593
2563	3	194
203	1	3568
1486	1	3574
2695	3	1380
1382	1	3584
2914	3	687
1844	3	3318
2086	3	440
3409	3	2347
2150	3	0
1118	1	3640
1710	3	331
2544	3	2560
3078	1	3589
895	1	3574
1660	3	1924
3183	3	105
720	3	1512
2450	3	1493
3199	1	3569
308	1	3568
271	3	691
2667	1	3679
2333	3	384
2847	3	3061
3018	3	2555
1014	3	2198
1166	3	645
2264	3	596
3099	3	3431
2441	3	2796
2652	3	2349
904	1	3574
641	1	3859
2515	3	3360
2943	3	1762
508	3	2658
119	1	3636
1183	1	3581
1558	1	3659
2644	3	2359
2649	3	3314
2446	3	1128
344	3	1588
1041	1	3637
2961	1	3584
3361	1	3598
1313	3	2304
2384	3	309
1155	3	1132
112	1	3707
99	3	2661
1478	1	3574
1596	1	3580
144	1	3602
1964	1	3699
3509	1	3568
1296	1	3571
1908	3	3060
2169	3	418
63	3	3182
3116	3	1698
2050	3	2014
1753	3	2350
1588	1	3590
2623	3	469
2639	1	3580
814	1	3616
1728	3	2970
525	3	2089
2485	3	2038
1065	1	3572
3365	3	1370
2585	1	3660
2156	3	3035
2170	1	3580
3392	1	3590
162	3	3099
2028	3	299
418	1	3593
2427	3	461
1166	1	3581
2462	1	3599
3092	1	3581
2122	1	3588
2630	3	2276
469	3	943
1461	1	3574
2283	1	3570
13	3	3226
2310	1	3617
2670	1	3572
2744	1	3580
1221	3	2618
3223	3	2365
2575	1	3589
3470	3	1370
2608	3	561
604	3	204
3492	1	3568
3057	1	3574
3010	1	3613
3419	1	3795
377	3	3351
543	3	1890
3120	3	702
1898	3	1248
1466	1	3569
2543	3	2663
1829	3	1460
1119	1	3599
2899	3	3357
1022	3	2086
1684	1	3580
1846	3	2749
984	3	1940
2934	3	361
20	1	3617
986	3	2607
1038	3	517
3226	3	1134
453	3	1357
363	3	2739
1128	3	1208
2447	3	1868
964	3	2582
3440	3	604
1041	1	3771
2258	1	3580
431	3	2086
2086	3	1863
2805	3	3229
2437	3	3110
2448	3	765
3513	3	1316
1254	1	3581
3515	1	3600
1065	3	3402
1852	3	1698
49	3	416
372	1	3612
1449	1	3569
2030	3	161
11	1	3607
308	3	1654
1294	1	3613
1682	3	2029
2245	3	63
2397	1	3765
2633	3	1816
2659	1	3628
3285	3	1234
2866	3	1893
1403	3	1816
2315	1	3767
3098	1	3613
594	3	1422
3125	3	3131
2659	3	668
3533	1	3637
343	3	2041
1826	3	163
1461	3	2815
2248	3	1111
2650	3	72
109	3	1122
3348	3	918
1133	1	3591
1432	1	3569
1997	3	2286
3056	3	2030
3377	3	115
428	1	3570
2237	1	3568
1686	3	105
3125	3	3481
1890	3	2352
81	1	3600
1350	1	3571
3563	1	3568
753	3	561
3311	1	3581
1065	3	1658
2669	3	2967
2531	3	564
3479	3	2450
1942	3	645
3328	3	3253
1198	1	3589
1559	3	813
2560	3	114
1937	3	1000
511	3	1551
339	1	3643
631	3	735
2311	3	1381
440	3	2816
337	3	3432
1336	3	376
2698	1	3575
379	1	3675
668	1	3585
676	3	1722
3093	3	2859
2220	1	3568
639	3	1075
1296	3	694
864	3	1398
2225	3	1007
2179	3	3551
950	3	3229
2244	3	136
2486	1	3601
1226	1	3637
2994	1	3572
3152	3	2020
2832	3	24
1462	3	2616
565	1	3623
1370	3	1641
2912	1	3574
943	3	2546
956	3	3312
2244	3	3519
365	3	1036
1142	3	3428
2134	3	1224
1016	3	3258
2463	3	3035
212	3	3437
3470	3	699
3108	3	1387
1630	3	1776
3215	3	1704
2503	1	3577
3099	1	3572
2203	1	3568
2395	1	3582
1721	3	2720
3125	1	3569
432	3	1671
1176	3	1310
3232	3	2640
1872	3	1136
2149	3	2785
2602	3	214
2715	1	3709
3511	3	2647
974	3	3292
3512	1	3571
1566	1	3657
134	1	3593
3540	3	3342
2508	1	3572
2895	1	3574
3437	3	2268
3525	3	40
382	1	3568
3177	3	1908
344	3	3495
3043	1	3601
1837	3	375
439	3	2333
1706	3	3357
3323	3	2022
2648	3	1992
2963	3	3377
578	3	1381
2186	1	3568
3035	1	3611
109	3	2545
2928	1	3677
3301	1	3644
3437	3	2618
641	1	3672
2712	1	3725
3495	1	3571
2866	3	1222
1677	3	1713
2878	1	3574
872	3	1286
1108	3	3428
1261	1	3572
365	1	3568
2291	1	3568
2411	3	904
1287	1	3569
2918	1	3606
396	3	448
1875	3	120
377	3	1875
929	3	2254
2817	1	3725
939	3	2675
288	3	3318
105	1	3591
1320	3	1116
1334	3	1132
2983	1	3574
2677	3	2831
844	1	3585
953	1	3584
770	1	3577
470	1	3568
1935	3	2695
1692	1	3578
1205	1	3601
1304	3	2107
2232	3	2359
2234	3	3026
2810	3	2179
2346	1	3663
427	3	440
1538	1	3683
2649	1	3589
3424	1	3681
1066	1	3574
1929	3	3372
3168	2	4069
2312	3	1316
2100	3	978
964	3	2045
1640	1	3574
2422	1	3568
827	1	3585
2404	3	2264
2510	3	2167
2529	3	3548
3127	3	1383
636	1	3575
6	1	3593
453	1	3568
1734	3	2435
2977	1	4056
87	3	25
3279	3	2304
3344	1	3569
246	3	1258
699	3	2794
2340	1	3570
2814	1	3592
201	1	3581
2673	3	2816
1423	1	3591
793	1	3609
1884	1	3601
1438	3	2596
1049	1	3574
555	3	2566
2366	3	51
2695	3	2616
2827	1	3577
3392	3	2294
1751	3	691
2297	1	3600
82	1	3690
367	3	2722
2853	1	3574
1294	3	870
2022	1	3706
2068	3	299
2914	1	3570
3449	1	3569
1623	1	3574
2445	1	3570
2985	3	99
232	1	3573
1927	3	416
1513	3	188
2014	3	2099
3327	1	3569
3348	3	163
1154	1	3574
215	3	78
184	1	3581
2036	1	3573
376	3	1224
2596	3	2089
2748	3	2454
2585	1	3607
2615	1	3589
865	3	2622
1546	3	2914
2858	1	3569
2960	3	3348
2960	3	904
3202	3	3297
951	1	3626
1398	1	3601
1754	3	1769
2713	3	2417
3238	3	2749
3429	3	315
3528	3	821
2510	1	3568
659	3	647
2628	1	3574
3432	1	3569
1217	1	3659
1506	1	3569
1980	1	3591
2291	3	1654
1606	1	3574
3172	3	1592
676	1	3583
360	1	3626
3495	3	344
1137	1	3574
1710	3	2856
2945	1	3912
2690	3	1637
1844	3	2810
1850	3	264
2080	1	3569
30	3	501
491	3	511
689	1	3568
25	1	3637
401	3	2647
2716	3	668
3002	1	3570
2129	3	1416
2602	3	832
1611	1	3569
982	1	3648
1711	1	3574
2177	3	2347
2493	1	3568
3268	1	3603
438	3	3126
958	3	2446
2219	3	2663
1830	1	3641
2351	1	3624
2464	3	2165
2509	3	3179
3415	1	3569
427	3	1863
1155	1	3611
1370	3	3548
3530	3	1613
1769	3	2956
2853	3	2815
1020	1	3569
1494	1	3591
405	3	3002
1398	3	2492
1969	1	3617
1120	1	3574
1623	3	2815
1505	3	2399
1970	1	3678
3081	1	3584
3305	3	2229
672	1	3568
515	3	574
227	3	3169
1258	3	361
1594	1	3569
1943	3	1778
2636	2	3714
51	3	2693
2439	3	691
256	1	3612
1172	3	1913
2202	3	2663
3276	1	3568
3398	1	3569
1350	3	2275
2464	3	3454
491	3	2739
3112	1	3576
255	1	3581
2168	1	3569
2096	3	137
2275	3	3549
611	3	2658
777	1	3568
2707	3	2300
1779	1	3839
458	3	3369
2265	3	2347
1470	1	3662
2838	3	802
1577	1	3569
21	1	3601
843	1	3597
3360	3	436
3207	2	3955
608	3	2899
2751	3	603
347	1	3569
2464	3	1360
1223	3	2023
926	3	2359
2392	1	3636
2013	3	3491
2814	3	2967
1073	3	3079
2539	1	3602
108	3	813
1196	1	3623
2151	1	3569
2578	3	1381
1398	3	1687
2118	1	3624
582	1	3570
880	3	2223
2957	3	484
1589	3	2815
39	1	3581
703	3	3232
120	3	13
574	1	3580
2821	3	802
1975	1	3649
1935	3	1219
490	3	389
379	1	3622
1003	3	561
1917	1	3589
2337	3	180
2384	3	2968
1156	1	3570
875	3	1797
2633	3	3402
2365	1	3568
954	3	1653
3155	3	945
16	3	188
152	1	3571
1495	3	1933
1553	1	3640
2890	3	384
2876	3	3176
2816	3	376
3015	3	2422
1226	1	3584
1187	3	1006
2600	3	1588
2653	3	3110
3020	3	2623
1714	1	3622
86	3	2275
743	1	3568
1326	1	3589
2012	3	2275
2236	3	1992
1191	3	1176
227	3	270
1549	3	483
1503	3	2273
22	1	3581
1142	3	3375
1659	1	3671
389	3	2022
1582	3	792
315	3	2014
1948	1	3581
1800	1	3584
2398	3	3334
578	3	39
974	3	2300
1276	3	2976
3431	3	86
3544	1	3581
1560	3	1521
364	3	3198
1331	1	3584
435	1	3580
1694	3	721
1399	3	4
986	3	944
3293	3	1419
2918	3	1398
3078	3	3237
1913	1	3574
3135	1	3584
2544	3	1381
824	3	1821
2147	3	2640
2388	1	3600
1057	3	810
1444	1	3574
2976	3	1060
322	1	3569
3123	3	3470
2766	3	1006
2859	3	143
818	3	2498
114	3	2508
540	1	3580
923	3	1795
163	3	3136
1641	3	303
1963	3	2966
1567	3	295
3527	1	3581
1373	3	2441
92	1	3574
1122	1	3570
3423	1	3591
2815	3	674
1310	3	1016
2408	3	2247
4	3	2842
23	1	3588
2942	3	2215
2037	3	2749
248	3	2294
2457	3	1340
1196	3	16
1690	3	2779
3159	1	3647
1217	3	2256
2717	3	1111
1046	3	1072
305	1	3569
1687	3	2081
38	3	2976
538	3	2029
972	1	3609
1108	3	3375
2134	3	366
2436	1	3568
192	3	592
1597	3	609
598	1	3592
2484	1	3590
2824	1	3601
243	3	1868
2925	3	2774
62	3	2881
2184	1	3581
2235	3	1712
475	3	251
2042	1	3637
2476	1	3600
2167	3	86
1650	3	3127
1914	3	2846
344	3	1698
1710	3	2319
1213	3	3375
2180	1	3761
2521	3	2216
2395	1	3663
3506	1	3569
307	3	1805
1077	3	1639
85	3	1399
180	1	3574
3062	3	979
2807	1	3601
1082	3	2223
1317	3	140
1784	3	2856
1876	3	1387
52	3	2029
123	3	3238
1537	1	3599
1984	1	3574
3011	3	642
2943	3	2652
2310	3	3423
1363	3	979
980	1	3575
2545	3	1340
354	3	25
2620	3	1965
1259	3	3110
1690	1	3591
415	3	2476
3371	3	3226
1158	3	3229
377	3	78
1868	1	3600
2272	1	3581
3402	3	3443
2198	1	3573
163	1	3574
1568	1	3591
1196	3	2594
283	3	2229
2300	3	3352
638	1	3600
700	3	2566
770	3	2415
22	3	1263
3531	3	1487
2672	1	3568
1006	2	3776
82	1	3637
642	3	1399
2336	1	3697
2522	3	533
1681	1	3581
1381	1	3572
1334	1	3611
1768	1	3574
338	3	86
451	1	3581
643	3	1224
2546	3	438
3472	1	3569
2081	1	3568
146	1	3574
42	1	3584
50	3	1721
160	1	3590
288	3	2810
2647	3	2167
2679	3	3169
2133	1	3581
590	1	3568
2543	3	679
2523	3	1853
2655	1	3568
2917	3	3504
3398	3	3428
1402	3	381
1585	1	3725
2261	3	1637
635	3	1820
1217	1	3606
548	3	1046
1664	1	3581
734	1	3590
1340	3	1461
452	3	1211
1751	1	3574
2497	3	543
376	3	1521
974	3	2918
1356	1	3582
3496	1	3632
2626	1	3614
2238	1	3581
1261	3	292
25	1	3584
2760	1	3568
125	3	252
547	1	3571
1276	3	561
955	3	2476
1756	1	3569
2230	1	3591
3520	3	2273
89	1	3700
2496	1	3624
829	3	3215
3332	3	3183
2366	3	2576
3501	3	2010
1428	3	1111
717	1	3590
2169	1	3568
161	3	3087
2643	1	3590
2343	1	3581
1822	1	3598
3091	1	3569
56	3	239
905	1	3619
3070	1	3624
691	3	1751
3043	1	3577
3550	3	571
141	3	140
1377	3	1330
1752	1	3581
1739	1	3569
3168	3	2167
1959	3	1320
522	1	3581
799	3	2449
983	3	2709
2152	1	3568
1399	3	2850
3232	3	1461
2701	1	3602
1944	3	2917
2925	3	3392
296	1	3591
922	1	3568
1505	1	3589
2758	2	4041
635	1	3571
714	3	2917
1410	1	3606
38	3	561
2362	3	1416
2979	3	279
3185	1	4056
2679	3	270
2726	1	3568
600	3	1917
259	3	1845
1288	1	3606
1585	3	1653
1796	1	3577
2322	1	3569
166	1	3601
791	3	3045
1560	3	2273
1810	1	3593
3322	1	3574
3246	3	2210
2013	3	3438
3567	1	3632
2684	1	3602
1731	1	3569
279	1	3591
3014	1	3575
3369	3	3402
2134	3	2273
604	3	3026
2071	3	2538
1976	1	3627
2149	3	2895
1978	3	957
3219	1	3631
1875	1	3591
1342	3	3168
193	3	3469
68	3	1078
2624	3	1814
3233	1	3647
2086	3	363
3427	1	3574
3317	3	1295
2305	1	3569
2852	3	3410
2956	3	2454
251	3	1660
3403	3	3183
3481	3	2786
3379	1	3582
2281	3	2014
2302	3	90
1101	3	2320
10	1	3574
2088	1	3586
2075	1	3574
3297	1	3584
763	3	2165
1714	1	3569
2367	1	3593
2217	3	558
2820	3	493
484	1	3569
2193	3	1784
438	3	524
1659	1	3618
2528	1	3575
1588	3	1546
2706	2	3983
3410	1	3574
2690	3	3357
468	3	135
2288	1	3569
2433	1	3622
2821	3	2038
3063	1	3604
897	1	3568
1763	3	1210
2180	1	3574
3255	1	3618
1442	1	3635
262	3	604
2301	3	2482
1267	3	2327
1701	3	1536
251	3	505
2206	1	3571
396	3	558
1204	3	3346
3308	3	2799
3354	1	3592
2593	1	3573
1589	1	3574
